ProcesoSancionId,Expediente,ProcesoSancionTipoNombre,ProcesoSancionEstado,FechaInicio,FechaTermino,ConfirmaPdC,MultaTotalUTA,LinkSNIFA,UnidadFiscalizableId,Nombre,RegionNombre,ComunaNombre,Latitud,Longitud,CategoriaEconomicaNombre,SubCategoriaEconomicaNombre,LinkSNIFA_UF,FechaActualizacion,DuracionDias
1728,D-047-2018,Denuncia,Terminado - Sanción,2018-05-31,2019-12-31,No,9.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1728                          ,14884,CENTRO DEPORTIVO PENÍNSULA - IQUIQUE,Región de Tarapacá,Iquique,-20.2368773,-70.15028139999998,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14884                         ,2026-09-12,579.0
1729,D-050-2018,Denuncia,Terminado - Sanción,2018-05-31,2019-03-06,No,28.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1729                          ,14138,CONSTRUCTORA NUMANA,Región de Atacama,Copiapó,-27.3654757,-70.33249820000003,Otras categorías,Otros,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14138                         ,2026-09-12,279.0
1730,D-049-2018,Denuncia,Terminado - Sanción,2018-06-01,2019-05-09,No,7.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1730                          ,14885,BAR RESTAURANT LA POSTA,Región de Arica y Parinacota,Arica,-18.4796879,-70.31630810000001,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14885                         ,2026-09-12,342.0
1733,D-053-2018,Denuncia,Terminado - Sanción,2018-06-04,2021-01-13,No,34.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1733                          ,13778,EDIFICIO LAS VIOLETAS,Región Metropolitana,Providencia,-33.4334285,-70.60547489999999,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13778                         ,2026-09-12,954.0
1735,F-019-2018,Fiscalización,Terminado - Sanción,2018-06-05,2019-04-03,No,2.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1735                          ,14491,EDIFICIO MARQUIS,Región de la Araucanía,Temuco,-38.7393785,-72.6042343,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14491                         ,2026-09-12,302.0
1737,D-054-2018,Denuncia,Terminado - Sanción,2018-06-06,2021-01-13,No,6.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1737                          ,13264,BANCO SANTANDER-TALCA,Región del Maule,Talca,-35.4276639,-71.66111910000001,Equipamiento,Oficina comercial,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13264                         ,2026-09-12,952.0
1740,D-046-2018,Denuncia,Terminado - Sanción,2018-06-08,2019-03-11,No,4.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1740                          ,15027,GANADERÍA DON FACUNDO,Región Metropolitana,Recoleta,-33.40312000000001,-70.62736110000003,Equipamiento,Otros equipamientos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15027                         ,2026-09-12,276.0
1741,D-045-2018,Denuncia,Terminado - Sanción,2018-05-30,2019-03-25,No,1.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1741                          ,14851,ANTENA ENTEL-CALDERA,Región de Atacama,Caldera,-27.0672943,-70.82064539999999,Equipamiento,Otros equipamientos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14851                         ,2026-09-12,299.0
1744,D-060-2018,Denuncia,Terminado - Sanción,2018-06-13,2019-05-23,No,1.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1744                          ,14728,PANADERIA LA MODERNA,Región del Maule,Talca,-35.44072,-71.69338809999999,Equipamiento,Panadería,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14728                         ,2026-09-12,344.0
1745,D-057-2018,Denuncia,Terminado - Sanción,2018-06-12,2022-05-26,No,5.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1745                          ,13161,CENTRAL DE CARGA TURBUS CHILLAN,Región de Ñuble,Chillán,-36.596384,-72.104412,Infraestructura de Transporte,"Terminal de taxis, buses y/o camiones",http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13161                         ,2026-09-12,1444.0
1746,F-021-2018,Fiscalización,Terminado - Sanción,2018-06-15,2020-06-23,No,2.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1746                          ,13789,RESTAURANTE LOLA,Región de la Araucanía,Temuco,-38.7404617,-72.60467790000001,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13789                         ,2026-09-12,739.0
1748,D-061-2018,Denuncia,Terminado - Sanción,2018-06-15,2019-05-20,No,19.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1748                          ,14516,PUB SOUNDSET,Región de Tarapacá,Iquique,-20.2247693,-70.1496644,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14516                         ,2026-09-12,339.0
1754,D-065-2018,Denuncia,Terminado - Sanción,2018-07-05,2019-12-09,No,566.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1754                          ,2755,HOTEL LAGO GREY,Región de Magallanes y la Antártica Chilena,Torres del Paine,-51.122584,-73.116912,Equipamiento,Establecimiento / Infraestructura para turismo,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2755                          ,2026-09-12,522.0
1755,D-067-2018,Denuncia,Terminado - Sanción,2018-07-06,2019-07-31,No,5.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1755                          ,14515,PUB VALHALLA,Región de Tarapacá,Iquique,-20.2456926,-70.13988159999997,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14515                         ,2026-09-12,390.0
1756,D-070-2018,Denuncia,Terminado - Sanción,2018-07-09,2026-01-16,No,1237.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1756                          ,639,PUERTO ANTOFAGASTA,Región de Antofagasta,Antofagasta,-23.651336,-70.402615,Infraestructura Portuaria,Terminal marítimo,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/639                           ,2026-09-12,2748.0
1758,D-069-2018,Denuncia,Terminado - Sanción,2018-07-11,2022-10-20,No,1.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1758                          ,14615,APART HOTEL PLAVA,Región de Los Ríos,Valdivia,-39.825759,-73.25044409999998,Otras categorías,Servicios,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14615                         ,2026-09-12,1562.0
1759,D-066-2018,Denuncia,Terminado - Sanción,2018-07-05,2019-07-25,No,64.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1759                          ,14133,CLUB PALESTINO,Región Metropolitana,Las Condes,-33.3881312,-70.54341,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14133                         ,2026-09-12,385.0
1760,F-025-2018,Fiscalización,Terminado - Sanción,2018-07-19,2020-09-09,No,256.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1760                          ,8248,PISCICOLA LLALLALCA,Región de Los Ríos,Panguipulli,-39.82942324,-71.98102129,Pesca y Acuicultura,Centro de cultivo de peces,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/8248                          ,2026-09-12,783.0
1761,F-026-2018,Fiscalización,Terminado - Sanción,2018-07-23,2020-03-13,No,2.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1761                          ,14144,LOCAL TALENTOS DEL SUR,Región de la Araucanía,Temuco,-38.7362543,-72.61521240000002,Equipamiento,Centro comercial,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14144                         ,2026-09-12,599.0
1764,D-068-2018,Denuncia,Terminado - Sanción,2018-07-23,2019-04-22,No,6.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1764                          ,14608,RESTAURANT LA CUADRA,Región de Atacama,Copiapó,-27.3503306,-70.34865209999998,Otras categorías,Servicios,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14608                         ,2026-09-12,273.0
1765,D-074-2018,Denuncia,Terminado - Sanción,2018-08-02,2020-03-09,No,598.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1765                          ,14057,PLANTA DE ARIDOS EL MAITEN,Región de Ñuble,Quillón,-36.822077,-72.41313,Minería,Áridos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14057                         ,2026-09-12,585.0
1766,D-075-2018,Denuncia,Terminado - Sanción,2018-08-03,2019-05-07,No,2.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1766                          ,13907,FÁBRICA DE HELADOS PILÚ,Región de Atacama,Copiapó,-27.3782144,-70.34164140000001,Agroindustrias,Elaboración de productos lácteos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13907                         ,2026-09-12,277.0
1770,D-078-2018,Denuncia,Terminado - Sanción,2018-08-10,2020-01-24,No,25.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1770                          ,13805,FAENA CONSTRUCTURA JOSÉ MIGUEL GARCIA,Región del Biobío,Arauco,-37.2435892,-73.31186300000002,Vivienda e Inmobiliarios,Obras de urbanización,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13805                         ,2026-09-12,532.0
1771,A-002-2018,Denuncia,Terminado - Sanción,2018-08-09,2024-04-16,No,674.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1771                          ,647,GEOTERMICA CERRO PABELLON,Región de Antofagasta,Ollague,-21.8562715,-68.1542745,Energía,Central geotérmica,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/647                           ,2026-09-12,2077.0
1772,D-077-2018,Denuncia,Terminado - Sanción,2018-08-13,2021-02-10,No,594.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1772                          ,14988,PROYECTO INMOBILIARIO ALTOS DEL TRANCURA,Región de la Araucanía,Pucón,-39.28528574632156,-71.86780518958739,Vivienda e Inmobiliarios,Proyecto Inmobiliario,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14988                         ,2026-09-12,912.0
1773,D-081-2018,Denuncia,Terminado - Sanción,2018-08-13,2021-10-25,No,118.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1773                          ,9356,RELLENO SANITARIO LOS ANGELES,Región del Biobío,Los Ángeles,-37.288889,-72.354898,Saneamiento Ambiental,Relleno sanitario,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/9356                          ,2026-09-12,1169.0
1775,D-082-2018,Denuncia,Terminado - Sanción,2018-08-17,2020-07-01,No,2.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1775                          ,14880,RESTO BAR EL ESCONDITE,Región de Valparaíso,Viña del Mar,-33.01693789999999,-71.54648040000001,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14880                         ,2026-09-12,684.0
1781,D-086-2018,Denuncia,Terminado - Sanción,2018-09-07,2019-08-29,No,198.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1781                          ,1740,PLANTA GASMAR QUINTERO,Región de Valparaíso,Quintero,-32.76693,-71.481668,Transportes y almacenajes,Centro de almacenamiento de sustancias peligrosas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/1740                          ,2026-09-12,356.0
1784,D-085-2018,Denuncia,Terminado - Sanción,2018-09-11,2025-02-05,No,2.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1784                          ,14992,GIMNASIO CROSS RISEFIT,Región de Arica y Parinacota,Arica,-18.4934845,-70.29452270000002,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14992                         ,2026-09-12,2339.0
1785,F-033-2018,Fiscalización,Terminado - Sanción,2018-09-13,2020-10-20,No,809.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1785                          ,2479,COMASA LAUTARO,Región de la Araucanía,Lautaro,-38.5394,-72.4697,Energía,Central termoeléctrica,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2479                          ,2026-09-12,768.0
1791,F-037-2018,Fiscalización,Terminado - Sanción,2018-09-26,2019-10-29,No,4.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1791                          ,10224,HUMEDAL RIO LLUTA,Región de Arica y Parinacota,Arica,-18.415698,-70.321961,Otras categorías,Actividades y/o proyectos en sitios protegidos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/10224                         ,2026-09-12,398.0
1803,D-098-2018,Denuncia,Terminado - Sanción,2018-10-24,2022-05-24,No,104.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1803                          ,9521,RILES VIÑA SAAVEDRA,Región del Maule,Villa Alegre,-35.662492,-71.742351,Agroindustrias,Vinificación / producción de alcohol,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/9521                          ,2026-09-12,1308.0
1804,D-094-2018,Denuncia,Terminado - Sanción,2018-10-25,2019-07-12,No,9.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1804                          ,15759,PUB ENTRE JOTES,Región de Atacama,Caldera,-27.0668382,-70.8257858,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15759                         ,2026-09-12,260.0
1806,D-100-2018,Denuncia,Terminado - Sanción,2018-10-26,2021-01-13,No,4.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1806                          ,13785,GIMNASIO BLUE GYM,Región de Los Ríos,Valdivia,-39.8210461,-73.24954730000002,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13785                         ,2026-09-12,810.0
1809,D-103-2018,Denuncia,Terminado - Sanción,2018-10-31,2025-12-18,No,8914.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1809                          ,3245,CES PUNTA REDONDA (RNA 102833),Región de los Lagos,Calbuco,-41.70624,-72.88739,Pesca y Acuicultura,Centro de engorda de salmones,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/3245                          ,2026-09-12,2605.0
1811,D-104-2018,Denuncia,Terminado - Sanción,2018-10-31,2020-11-25,No,8.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1811                          ,15118,PUB KARAOKE J-3,Región de Atacama,Copiapó,-27.3713086,-70.3315685,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15118                         ,2026-09-12,756.0
1818,D-106-2018,Denuncia,Terminado - Sanción,2018-11-19,2021-09-30,No,620.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1818                          ,11505,SOCIEDAD ELABORADORA DE ACEITUNAS APROACEN LTDA. (SISTEMA DE TRATAMIENTO DE RILES) - TIL TIL,Región Metropolitana,Til til,-33.109195,-70.923841,Saneamiento Ambiental,Sistema de agua potable,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11505                         ,2026-09-12,1046.0
1821,D-109-2018,Denuncia,Terminado - Sanción,2018-11-23,2025-01-09,No,1174.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1821                          ,6957,GENERADORA ELECTRICA ROBLERIA,Región del Maule,Colbún,-35.855524,-71.272223,Energía,Central hidroeléctrica de pasada,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6957                          ,2026-09-12,2239.0
1822,D-111-2018,Denuncia,Terminado - Sanción,2018-11-26,2023-10-13,No,16.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1822                          ,14761,NURIA POLLO Y EXPRESS NURIA,Región Metropolitana,Santiago,-33.43849,-70.65005400000001,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14761                         ,2026-09-12,1782.0
1823,D-108-2018,Denuncia,Terminado - Sanción,2018-11-22,2020-01-08,No,1.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1823                          ,13259,CONSULTA DENTAL AUGUSTO SOLANO,Región de Ñuble,Chillán,-36.60690346150056,-72.10544423995961,Equipamiento,Centro de salud humana,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13259                         ,2026-09-12,412.0
1824,D-110-2018,Denuncia,Terminado - Sanción,2018-11-27,2022-05-19,No,351.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1824                          ,14952,PROYECTO INMOBILIARIO BAHÍA PANGUIPULLI,Región de Los Ríos,Panguipulli,-39.64185184795122,-72.33697642333982,Vivienda e Inmobiliarios,Conjunto habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14952                         ,2026-09-12,1269.0
1825,D-112-2018,Denuncia,Terminado - Sanción,2018-11-28,2024-12-20,No,563.1,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1825                          ,10003,VALDICOR,Región de Los Ríos,Valdivia,-39.950417,-72.593974,Minería,Minera no metálica,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/10003                         ,2026-09-12,2214.0
1826,D-115-2018,Denuncia,Terminado - Sanción,2018-11-29,2021-04-14,No,1379.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1826                          ,299,FAENA MINERA QUEBRADA BLANCA,Región de Tarapacá,Pica,-21.002,-68.7958,Minería,Minera metálica,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/299                           ,2026-09-12,867.0
1830,D-116-2018,Denuncia,Terminado - Sanción,2018-11-29,2020-08-06,No,2.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1830                          ,15486,POLIDEPORTIVO ENRIQUE SORO,Región Metropolitana,Independencia,-33.4174108,-70.67114959999998,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15486                         ,2026-09-12,616.0
1833,D-002-2019,Denuncia,Terminado - Sanción,2019-01-07,2019-10-16,No,7.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1833                          ,15762,CANCHA MOTOCROSS VILLA LO VASQUEZ,Región de los Lagos,Puerto Montt,-41.43264876754477,-73.0083377217536,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15762                         ,2026-09-12,282.0
1834,D-117-2018,Denuncia,Terminado - Sanción,2018-12-21,2023-01-23,No,3.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1834                          ,15791,AGRÍCOLA GARCÉS,Región Metropolitana,Paine,-33.81118940334692,-70.7395258789424,Agroindustrias,Producción agrícola / cultivos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15791                         ,2026-09-12,1494.0
1837,D-006-2019,Denuncia,Terminado - Sanción,2019-01-16,2019-10-17,No,22.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1837                          ,14967,OBRAS DE DEMOLICIÓN CALLE GENERAL HOLLEY 2315,Región Metropolitana,Providencia,-33.4201835,-70.6080624,Vivienda e Inmobiliarios,Obras de urbanización,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14967                         ,2026-09-12,274.0
1840,D-007-2019,Denuncia,Terminado - Sanción,2019-01-18,2019-10-16,No,9.5,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1840                          ,13590,DISCOTEQUE SOFOQUE,Región Metropolitana,Estación Central,-33.45488135118371,-70.68881876427918,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13590                         ,2026-09-12,271.0
1844,D-013-2019,Denuncia,Terminado - Sanción,2019-02-11,2021-04-07,No,13.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1844                          ,16035,TERRZA ZENMORI (EX PUB BALMORI),Región de Antofagasta,Antofagasta,-23.6767271297969,-70.4123157262802,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16035                         ,2026-09-12,786.0
1849,D-015-2019,Denuncia,Terminado - Sanción,2019-02-11,2020-12-04,No,3.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/1849                          ,14199,PUB KUNZA (EX ARENAS PUB),Región de Antofagasta,Antofagasta,-23.6781898,-70.4128091,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14199                         ,2026-09-12,662.0
